STAUTC;FlightNumber;EquipmentModel;DepartureStation;ArrivalStation;Alternado;Hora Chegada Alternado;TAF REDEMET;METAR
2025-12-15 22:20:00.000;4011;A320-251NEO;IOS;VCP;RAO;2025-12-15 22:48:19.199;TSRA;NSW
2025-12-16 14:40:00.000;2904;A320-251NEO;SSA;VCP;RAO;2025-12-16 15:08:19.199;TSRA;NSW
2025-12-16 14:30:00.000;4540;ATR72-600;JTC;VCP;RAO;2025-12-16 15:09:20.000;TSRA;NSW
2025-12-16 14:55:00.000;2869;A320-251NEO;GYN;VCP;RAO;2025-12-16 15:23:19.199;TSRA;NSW
2025-12-16 15:00:00.000;4483;A320-251NEO;FLN;VCP;RAO;2025-12-16 15:28:19.199;TSRA;NSW
2025-12-16 15:05:00.000;4726;A320-251NEO;IGU;VCP;RAO;2025-12-16 15:33:19.199;TSRA;NSW
2025-12-16 15:10:00.000;2688;A320-251NEO;POA;VCP;RAO;2025-12-16 15:38:19.199;TSRA;NSW
2025-12-16 15:05:00.000;4154;ATR72-600;ARU;VCP;RAO;2025-12-16 15:44:20.000;TSRA;NSW
2025-12-16 15:20:00.000;4855;A320-251NEO;PFB;VCP;RAO;2025-12-16 15:48:19.199;TSRA;NSW
2025-12-16 15:30:00.000;5093;A320-251NEO;VIX;VCP;RAO;2025-12-16 15:58:19.199;TSRA;NSW
2025-12-16 15:35:00.000;2631;ATR72-600;IZA;VCP;RAO;2025-12-16 16:14:20.000;TSRA;VCSH
2025-12-16 15:45:00.000;4241;ATR72-600;UDI;VCP;RAO;2025-12-16 16:24:20.000;TSRA;VCSH
2025-12-16 16:00:00.000;4766;ATR72-600;RAO;VCP;RAO;2025-12-16 16:39:20.000;TSRA;VCSH
2025-12-16 16:20:00.000;2928;A320-251NEO;PMW;VCP;RAO;2025-12-16 16:48:19.199;TSRA;VCSH
2025-12-16 16:50:00.000;4215;A320-253NEO;SSA;VCP;RAO;2025-12-16 17:18:19.199;TSRA;NSW
2025-12-16 17:10:00.000;5041;A320-251NEO;CGB;VCP;RAO;2025-12-16 17:38:19.199;TSRA;NSW
2025-12-16 17:10:00.000;4876;ATR72-600;SJP;VCP;RAO;2025-12-16 17:49:20.000;TSRA;NSW
2025-12-16 17:35:00.000;4518;A320-251NEO;MCZ;VCP;RAO;2025-12-16 18:03:19.199;TSRA;NSW
2025-12-16 19:10:00.000;4073;A320-251NEO;MAO;VCP;RAO;2025-12-16 19:38:19.199;TSRA;NSW
2025-12-16 19:20:00.000;2710;ATR72-600;JOI;VCP;RAO;2025-12-16 19:59:20.000;TSRA;NSW
2025-12-16 19:50:00.000;4992;A320-251NEO;CXJ;VCP;RAO;2025-12-16 20:18:19.199;TSRA;NSW
2025-12-16 19:40:00.000;4650;ATR72-600;LDB;VCP;RAO;2025-12-16 20:19:20.000;TSRA;NSW
2025-12-16 19:55:00.000;2389;A320-251NEO;POA;VCP;RAO;2025-12-16 20:23:19.199;TSRA;NSW
2025-12-16 19:45:00.000;4520;ATR72-600;PPB;VCP;RAO;2025-12-16 20:24:20.000;TSRA;NSW
2025-12-16 19:50:00.000;4140;ATR72-600;SJP;VCP;RAO;2025-12-16 20:29:20.000;TSRA;NSW
2025-12-16 20:20:00.000;2234;A320-251NEO;SSA;UDI;RAO;2025-12-16 20:53:00.000;TSRA;NSW
2025-12-16 20:20:00.000;4265;ATR72-600;UDI;VCP;RAO;2025-12-16 20:59:20.000;TSRA;NSW
2025-12-16 20:40:00.000;4591;A320-251NEO;BPS;VCP;RAO;2025-12-16 21:08:19.199;TSRA;NSW
2025-12-16 20:50:00.000;4270;ATR72-600;RAO;VCP;RAO;2025-12-16 21:29:20.000;TSRA;NSW
2025-12-16 21:30:00.000;4195;A320-251NEO;SSA;VCP;RAO;2025-12-16 21:58:19.199;TSRA;NSW
2025-12-16 22:20:00.000;4011;A320-253NEO;IOS;VCP;RAO;2025-12-16 22:48:19.199;TSRA;NSW
2025-12-18 17:35:00.000;4518;A320-253NEO;MCZ;VCP;RAO;2025-12-18 18:03:19.199;TSRA;NSW
2025-12-18 19:10:00.000;4073;A320-251NEO;MAO;VCP;RAO;2025-12-18 19:38:19.199;TSRA;NSW
2025-12-18 19:20:00.000;2710;ATR72-600;JOI;VCP;RAO;2025-12-18 19:59:20.000;TSRA;NSW
2025-12-18 19:50:00.000;4992;A320-251NEO;CXJ;VCP;RAO;2025-12-18 20:18:19.199;TSRA;NSW
2025-12-18 19:40:00.000;4650;ATR72-600;LDB;VCP;RAO;2025-12-18 20:19:20.000;TSRA;NSW
2025-12-18 19:55:00.000;4867;A320-251NEO;GYN;VCP;RAO;2025-12-18 20:23:19.199;TSRA;NSW
2025-12-18 19:45:00.000;4520;ATR72-600;PPB;VCP;RAO;2025-12-18 20:24:20.000;TSRA;NSW
2025-12-18 19:50:00.000;4140;ATR72-600;SJP;VCP;RAO;2025-12-18 20:29:20.000;TSRA;NSW
2025-12-18 20:25:00.000;2234;A320-251NEO;SSA;UDI;RAO;2025-12-18 20:58:00.000;TSRA;NSW
2025-12-18 20:20:00.000;4265;ATR72-600;UDI;VCP;RAO;2025-12-18 20:59:20.000;TSRA;NSW
2025-12-18 20:40:00.000;4591;A320-251NEO;BPS;VCP;RAO;2025-12-18 21:08:19.199;TSRA;NSW
2025-12-18 20:50:00.000;4270;ATR72-600;RAO;VCP;RAO;2025-12-18 21:29:20.000;TSRA;NSW
2025-12-18 21:35:00.000;4195;A320-251NEO;SSA;VCP;RAO;2025-12-18 22:03:19.199;TSRA;NSW
2025-12-18 22:20:00.000;4011;A320-251NEO;IOS;VCP;RAO;2025-12-18 22:48:19.199;TSRA;NSW
2025-12-18 22:40:00.000;4339;A320-251NEO;CGB;VCP;RAO;2025-12-18 23:08:19.199;TSRA;NSW
2025-12-18 23:05:00.000;4222;ATR72-600;MII;VCP;RAO;2025-12-18 23:44:20.000;TSRA;NSW
2025-12-18 23:20:00.000;2705;A320-251NEO;BEL;VCP;RAO;2025-12-18 23:48:19.199;TSRA;NSW
2025-12-18 23:15:00.000;4794;ATR72-600;SJP;VCP;RAO;2025-12-18 23:54:20.000;TSRA;NSW
2025-12-18 23:25:00.000;4202;ATR72-600;JOI;VCP;RAO;2025-12-19 00:04:20.000;TSRA;NSW
2025-12-18 23:40:00.000;4076;A320-253NEO;OPS;VCP;RAO;2025-12-19 00:08:19.199;TSRA;NSW
2025-12-18 23:55:00.000;2912;A320-253NEO;NAT;VCP;RAO;2025-12-19 00:23:19.199;TSRA;NSW
2025-12-18 23:55:00.000;2215;A320-253NEO;BPS;VCP;RAO;2025-12-19 00:23:19.199;TSRA;NSW
2025-12-19 00:00:00.000;4013;A320-253NEO;MAO;VCP;RAO;2025-12-19 00:28:19.199;TSRA;NSW
2025-12-19 00:15:00.000;4567;A320-251NEO;GYN;VCP;RAO;2025-12-19 00:43:19.199;TSRA;NSW
2025-12-19 00:05:00.000;2670;ATR72-600;LDB;VCP;RAO;2025-12-19 00:44:20.000;TSRA;NSW
2025-12-19 00:20:00.000;2830;A320-253NEO;POA;VCP;RAO;2025-12-19 00:48:19.199;TSRA;NSW
2025-12-19 00:25:00.000;4865;A320-251NEO;IGU;VCP;RAO;2025-12-19 00:53:19.199;TSRA;NSW
2025-12-19 00:25:00.000;2945;A320-251NEO;VIX;VCP;RAO;2025-12-19 00:53:19.199;TSRA;NSW
2025-12-19 00:30:00.000;4816;A320-251NEO;SLZ;VCP;RAO;2025-12-19 00:58:19.199;TSRA;NSW
2025-12-19 00:25:00.000;4374;ATR72-600;UDI;VCP;RAO;2025-12-19 01:04:20.000;TSRA;-RA
2025-12-19 00:30:00.000;4119;ATR72-600;RAO;VCP;RAO;2025-12-19 01:09:20.000;TSRA;-RA
2025-12-19 01:10:00.000;9130;A320-251NEO;FOR;VCP;RAO;2025-12-19 01:38:19.199;TSRA;-RA
2025-12-19 01:35:00.000;2983;A320-251NEO;CGB;VCP;RAO;2025-12-19 02:03:19.199;TSRA;NSW
2025-12-19 17:35:00.000;4518;A320-251NEO;MCZ;VCP;RAO;2025-12-19 18:03:19.199;TSRA;-RA
2025-12-19 19:50:00.000;4992;A320-253NEO;CXJ;VCP;RAO;2025-12-19 20:18:19.199;TSRA;NSW
2025-12-19 19:40:00.000;4650;ATR72-600;LDB;VCP;RAO;2025-12-19 20:19:20.000;TSRA;NSW
2025-12-19 19:55:00.000;4867;A320-251NEO;GYN;VCP;RAO;2025-12-19 20:23:19.199;TSRA;NSW
2025-12-19 19:45:00.000;4520;ATR72-600;PPB;VCP;RAO;2025-12-19 20:24:20.000;TSRA;NSW
2025-12-19 20:20:00.000;4265;ATR72-600;UDI;VCP;RAO;2025-12-19 20:59:20.000;TSRA;NSW
2025-12-19 20:50:00.000;4270;ATR72-600;RAO;VCP;RAO;2025-12-19 21:29:20.000;TSRA;NSW
2025-12-19 21:00:00.000;2593;A320-251NEO;MCZ;UDI;RAO;2025-12-19 21:33:00.000;TSRA;NSW
2025-12-19 21:35:00.000;4195;A320-251NEO;SSA;VCP;RAO;2025-12-19 22:03:19.199;TSRA;NSW
2025-12-19 22:20:00.000;4011;A320-251NEO;IOS;VCP;RAO;2025-12-19 22:48:19.199;TSRA;NSW
2025-12-20 17:35:00.000;4518;A320-251NEO;MCZ;VCP;RAO;2025-12-20 18:03:19.199;TSRA;NSW
2025-12-20 18:05:00.000;4540;ATR72-600;JTC;VCP;RAO;2025-12-20 18:44:20.000;TSRA;NSW
2025-12-20 19:05:00.000;2512;A320-251NEO;BPS;JTC;RAO;2025-12-20 19:27:48.000;TSRA;NSW
2025-12-20 19:15:00.000;2823;A320-253NEO;REC;VCP;RAO;2025-12-20 19:43:19.199;TSRA;NSW
2025-12-20 19:25:00.000;2405;A320-251NEO;REC;JTC;RAO;2025-12-20 19:47:48.000;TSRA;NSW
2025-12-20 19:20:00.000;2710;ATR72-600;JOI;VCP;RAO;2025-12-20 19:59:20.000;TSRA;NSW
2025-12-20 19:45:00.000;2401;A320-251NEO;NAT;VCP;RAO;2025-12-20 20:13:19.199;TSRA;NSW
2025-12-20 19:50:00.000;4992;A320-251NEO;CXJ;VCP;RAO;2025-12-20 20:18:19.199;TSRA;NSW
2025-12-20 19:40:00.000;4650;ATR72-600;LDB;VCP;RAO;2025-12-20 20:19:20.000;TSRA;NSW
2025-12-20 19:45:00.000;4520;ATR72-600;PPB;VCP;RAO;2025-12-20 20:24:20.000;TSRA;NSW
2025-12-20 19:50:00.000;4140;ATR72-600;SJP;VCP;RAO;2025-12-20 20:29:20.000;TSRA;NSW
2025-12-20 20:05:00.000;2409;A320-251NEO;BPS;VCP;RAO;2025-12-20 20:33:19.199;TSRA;NSW
2025-12-20 20:20:00.000;4265;ATR72-600;UDI;VCP;RAO;2025-12-20 20:59:20.000;TSRA;NSW
2025-12-20 20:55:00.000;4270;ATR72-600;RAO;VCP;RAO;2025-12-20 21:34:20.000;TSRA;NSW
2025-12-20 21:10:00.000;2568;A320-251NEO;FOR;UDI;RAO;2025-12-20 21:43:00.000;TSRA;NSW
2025-12-20 21:10:00.000;2594;A320-251NEO;NAT;UDI;RAO;2025-12-20 21:43:00.000;TSRA;NSW
2025-12-27 19:45:00.000;2401;A320-253NEO;NAT;VCP;RAO;2025-12-27 20:13:19.199;TSRA;BLDU
2025-12-27 19:50:00.000;4992;A320-251NEO;CXJ;VCP;RAO;2025-12-27 20:18:19.199;TSRA;BLDU
2025-12-27 19:40:00.000;4650;ATR72-600;LDB;VCP;RAO;2025-12-27 20:19:20.000;TSRA;BLDU
2025-12-27 19:45:00.000;4520;ATR72-600;PPB;VCP;RAO;2025-12-27 20:24:20.000;TSRA;BLDU
2025-12-27 19:50:00.000;4140;ATR72-600;SJP;VCP;RAO;2025-12-27 20:29:20.000;TSRA;BLDU
2025-12-27 20:05:00.000;2409;A320-251NEO;BPS;VCP;RAO;2025-12-27 20:33:19.199;TSRA;BLDU
2025-12-27 20:20:00.000;4265;ATR72-600;UDI;VCP;RAO;2025-12-27 20:59:20.000;TSRA;BLDU
2025-12-27 20:55:00.000;4270;ATR72-600;RAO;VCP;RAO;2025-12-27 21:34:20.000;TSRA;NSW
2025-12-27 21:10:00.000;2568;A320-253NEO;FOR;UDI;RAO;2025-12-27 21:43:00.000;TSRA;NSW
2025-12-27 21:10:00.000;2594;A320-251NEO;NAT;UDI;RAO;2025-12-27 21:43:00.000;TSRA;NSW
2025-12-27 22:05:00.000;9183;A320-251NEO;REC;VCP;RAO;2025-12-27 22:33:19.199;TSRA;NSW
2025-12-27 23:00:00.000;2501;A320-251NEO;MCZ;VCP;RAO;2025-12-27 23:28:19.199;TSRA;NSW
2025-12-27 23:20:00.000;2551;A320-251NEO;SSA;VCP;RAO;2025-12-27 23:48:19.199;TSRA;NSW
2025-12-27 23:20:00.000;2705;A320-251NEO;BEL;VCP;RAO;2025-12-27 23:48:19.199;TSRA;NSW
2025-12-28 17:35:00.000;4518;A320-251NEO;MCZ;VCP;RAO;2025-12-28 18:03:19.199;TSRA;NSW
2025-12-28 19:30:00.000;2401;A320-251NEO;NAT;VCP;RAO;2025-12-28 19:58:19.199;TSRA;NSW
2025-12-28 19:20:00.000;4503;ATR72-600;PTO;VCP;RAO;2025-12-28 19:59:20.000;TSRA;NSW
2025-12-28 19:20:00.000;2710;ATR72-600;JOI;VCP;RAO;2025-12-28 19:59:20.000;TSRA;NSW
2025-12-28 19:55:00.000;2429;A320-251NEO;POA;VCP;RAO;2025-12-28 20:23:19.199;TSRA;NSW
2025-12-28 19:45:00.000;4520;ATR72-600;PPB;VCP;RAO;2025-12-28 20:24:20.000;TSRA;NSW
2025-12-28 20:00:00.000;4611;ATR72-600;MGF;VCP;RAO;2025-12-28 20:39:20.000;TSRA;NSW
2025-12-28 20:20:00.000;4265;ATR72-600;UDI;VCP;RAO;2025-12-28 20:59:20.000;TSRA;NSW
2025-12-28 20:35:00.000;2409;A320-251NEO;BPS;VCP;RAO;2025-12-28 21:03:19.199;TSRA;NSW
2025-12-28 20:50:00.000;4270;ATR72-600;RAO;VCP;RAO;2025-12-28 21:29:20.000;TSRA;NSW
2025-12-28 21:05:00.000;2568;A320-251NEO;FOR;UDI;RAO;2025-12-28 21:38:00.000;TSRA;NSW
2025-12-28 22:40:00.000;4339;A320-251NEO;CGB;VCP;RAO;2025-12-28 23:08:19.199;TSRA;NSW
2025-12-28 23:05:00.000;4222;ATR72-600;MII;VCP;RAO;2025-12-28 23:44:20.000;TSRA;NSW
2025-12-28 23:20:00.000;2705;A320-251NEO;BEL;VCP;RAO;2025-12-28 23:48:19.199;TSRA;NSW
2025-12-28 23:15:00.000;4794;ATR72-600;SJP;VCP;RAO;2025-12-28 23:54:20.000;TSRA;NSW
2025-12-29 17:35:00.000;4518;A320-251NEO;MCZ;VCP;RAO;2025-12-29 18:03:19.199;TSRA;NSW
2025-12-29 19:10:00.000;4073;A320-251NEO;MAO;VCP;RAO;2025-12-29 19:38:19.199;TSRA;NSW
2025-12-29 19:20:00.000;2710;ATR72-600;JOI;VCP;RAO;2025-12-29 19:59:20.000;TSRA;NSW
2025-12-29 20:40:00.000;4591;A320-251NEO;BPS;VCP;RAO;2025-12-29 21:08:19.199;TSRA;NSW
2025-12-29 20:50:00.000;4270;ATR72-600;RAO;VCP;RAO;2025-12-29 21:29:20.000;TSRA;NSW
2025-12-29 21:00:00.000;2593;A320-251NEO;MCZ;UDI;RAO;2025-12-29 21:33:00.000;TSRA;NSW
2025-12-29 21:20:00.000;4503;ATR72-600;PTO;VCP;RAO;2025-12-29 21:59:20.000;TSRA;NSW
2025-12-31 17:35:00.000;4518;A320-253NEO;MCZ;VCP;RAO;2025-12-31 18:03:19.199;TSRA;NSW
2025-12-31 19:10:00.000;2594;A320-251NEO;NAT;UDI;RAO;2025-12-31 19:43:00.000;TSRA;NSW
2025-12-31 19:15:00.000;2823;A320-251NEO;REC;VCP;RAO;2025-12-31 19:43:19.199;TSRA;NSW
2025-12-31 19:20:00.000;2710;ATR72-600;JOI;VCP;RAO;2025-12-31 19:59:20.000;TSRA;NSW
2025-12-31 19:45:00.000;9054;A320-251NEO;BEL;VCP;RAO;2025-12-31 20:13:19.199;TSRA;NSW
2025-12-31 19:50:00.000;4992;A320-253NEO;CXJ;VCP;RAO;2025-12-31 20:18:19.199;TSRA;NSW
2025-12-31 19:40:00.000;4650;ATR72-600;LDB;VCP;RAO;2025-12-31 20:19:20.000;TSRA;NSW
2025-12-31 19:55:00.000;2389;A320-251NEO;POA;VCP;RAO;2025-12-31 20:23:19.199;TSRA;NSW
2025-12-31 19:45:00.000;4520;ATR72-600;PPB;VCP;RAO;2025-12-31 20:24:20.000;TSRA;NSW
2025-12-31 19:50:00.000;4140;ATR72-600;SJP;VCP;RAO;2025-12-31 20:29:20.000;TSRA;NSW
2025-12-31 20:00:00.000;4611;ATR72-600;MGF;VCP;RAO;2025-12-31 20:39:20.000;TSRA;NSW
2025-12-31 20:40:00.000;4591;A320-251NEO;BPS;VCP;RAO;2025-12-31 21:08:19.199;TSRA;NSW
2025-12-31 20:50:00.000;4270;ATR72-600;RAO;VCP;RAO;2025-12-31 21:29:20.000;TSRA;NSW
2025-12-31 21:35:00.000;4195;A320-251NEO;SSA;VCP;RAO;2025-12-31 22:03:19.199;TSRA;NSW
2025-12-31 22:20:00.000;4011;A320-253NEO;IOS;VCP;RAO;2025-12-31 22:48:19.199;TSRA;NSW
2026-01-07 14:25:00.000;4154;ATR72-600;ARU;VCP;RAO;2026-01-07 15:04:20.000;TSRA;NSW
2026-01-07 14:40:00.000;2904;A320-251NEO;SSA;VCP;RAO;2026-01-07 15:08:19.199;TSRA;NSW
2026-01-07 14:55:00.000;2869;A320-251NEO;GYN;VCP;RAO;2026-01-07 15:23:19.199;TSRA;NSW
2026-01-07 15:05:00.000;2407;A320-251NEO;IGU;VCP;RAO;2026-01-07 15:33:19.199;TSRA;NSW
2026-01-07 15:10:00.000;2688;A320-251NEO;POA;VCP;RAO;2026-01-07 15:38:19.199;TSRA;NSW
2026-01-07 15:20:00.000;4855;A320-251NEO;PFB;VCP;RAO;2026-01-07 15:48:19.199;TSRA;NSW
2026-01-07 15:30:00.000;5093;A320-251NEO;VIX;VCP;RAO;2026-01-07 15:58:19.199;TSRA;NSW
2026-01-07 15:35:00.000;2631;ATR72-600;IZA;VCP;RAO;2026-01-07 16:14:20.000;TSRA;NSW
2026-01-07 16:00:00.000;4766;ATR72-600;RAO;VCP;RAO;2026-01-07 16:39:20.000;TSRA;NSW
2026-01-07 16:20:00.000;2928;A320-251NEO;PMW;VCP;RAO;2026-01-07 16:48:19.199;TSRA;NSW
2026-01-07 16:50:00.000;4215;A320-251NEO;SSA;VCP;RAO;2026-01-07 17:18:19.199;TSRA;NSW
2026-01-07 17:10:00.000;5041;A320-251NEO;CGB;VCP;RAO;2026-01-07 17:38:19.199;TSRA;NSW
2026-01-07 17:15:00.000;4876;ATR72-600;SJP;VCP;RAO;2026-01-07 17:54:20.000;TSRA;NSW
2026-01-07 17:35:00.000;4518;A320-251NEO;MCZ;VCP;RAO;2026-01-07 18:03:19.199;TSRA;NSW
2026-01-07 18:00:00.000;9803;ATR72-600;PLU;VCP;RAO;2026-01-07 18:39:20.000;TSRA;NSW
2026-01-07 19:10:00.000;4073;A320-251NEO;MAO;VCP;RAO;2026-01-07 19:38:19.199;TSRA;NSW
2026-01-07 19:15:00.000;2594;A320-251NEO;NAT;UDI;RAO;2026-01-07 19:48:00.000;TSRA;NSW
2026-01-07 19:20:00.000;4503;ATR72-600;PTO;VCP;RAO;2026-01-07 19:59:20.000;TSRA;NSW
2026-01-07 19:20:00.000;2710;ATR72-600;JOI;VCP;RAO;2026-01-07 19:59:20.000;TSRA;NSW
2026-01-07 19:50:00.000;4992;A320-253NEO;CXJ;VCP;RAO;2026-01-07 20:18:19.199;TSRA;NSW
2026-01-07 19:55:00.000;4867;A320-251NEO;GYN;VCP;RAO;2026-01-07 20:23:19.199;TSRA;NSW
2026-01-07 19:55:00.000;2389;A320-251NEO;POA;VCP;RAO;2026-01-07 20:23:19.199;TSRA;NSW
2026-01-07 20:05:00.000;4520;ATR72-600;PPB;VCP;RAO;2026-01-07 20:44:20.000;TSRA;NSW
2026-01-07 20:40:00.000;4591;A320-251NEO;BPS;VCP;RAO;2026-01-07 21:08:19.199;TSRA;NSW
2026-01-07 21:10:00.000;4270;ATR72-600;RAO;VCP;RAO;2026-01-07 21:49:20.000;TSRA;NSW
2026-01-07 21:35:00.000;4195;A320-251NEO;SSA;VCP;RAO;2026-01-07 22:03:19.199;TSRA;NSW
2026-01-07 22:45:00.000;4339;A320-251NEO;CGB;VCP;RAO;2026-01-07 23:13:19.199;TSRA;NSW
2026-01-07 22:50:00.000;4011;A320-251NEO;IOS;VCP;RAO;2026-01-07 23:18:19.199;TSRA;NSW
2026-01-07 23:05:00.000;4222;ATR72-600;MII;VCP;RAO;2026-01-07 23:44:20.000;TSRA;NSW
2026-01-07 23:20:00.000;2705;A320-251NEO;BEL;VCP;RAO;2026-01-07 23:48:19.199;TSRA;NSW
2026-01-08 19:10:00.000;4073;A320-251NEO;MAO;VCP;RAO;2026-01-08 19:38:19.199;TSRA;NSW
2026-01-08 19:30:00.000;4140;ATR72-600;SJP;VCP;RAO;2026-01-08 20:09:20.000;TSRA;NSW
2026-01-08 19:50:00.000;4992;A320-253NEO;CXJ;VCP;RAO;2026-01-08 20:18:19.199;TSRA;NSW
2026-01-08 19:55:00.000;4867;A320-253NEO;GYN;VCP;RAO;2026-01-08 20:23:19.199;TSRA;NSW
2026-01-08 19:55:00.000;2429;A320-251NEO;POA;VCP;RAO;2026-01-08 20:23:19.199;TSRA;NSW
2026-01-08 20:00:00.000;4611;ATR72-600;MGF;VCP;RAO;2026-01-08 20:39:20.000;TSRA;NSW
2026-01-08 20:05:00.000;4520;ATR72-600;PPB;VCP;RAO;2026-01-08 20:44:20.000;TSRA;NSW
2026-01-08 20:25:00.000;2234;A320-251NEO;SSA;UDI;RAO;2026-01-08 20:58:00.000;TSRA;NSW
2026-01-08 20:40:00.000;4591;A320-251NEO;BPS;VCP;RAO;2026-01-08 21:08:19.199;TSRA;NSW
2026-01-08 21:10:00.000;4270;ATR72-600;RAO;VCP;RAO;2026-01-08 21:49:20.000;TSRA;NSW
2026-01-09 17:35:00.000;4518;A320-251NEO;MCZ;VCP;RAO;2026-01-09 18:03:19.199;TSRA;NSW
2026-01-09 19:10:00.000;4073;A320-251NEO;MAO;VCP;RAO;2026-01-09 19:38:19.199;TSRA;NSW
2026-01-09 19:20:00.000;4503;ATR72-600;PTO;VCP;RAO;2026-01-09 19:59:20.000;TSRA;NSW
2026-01-09 19:50:00.000;4992;A320-251NEO;CXJ;VCP;RAO;2026-01-09 20:18:19.199;TSRA;NSW
2026-01-09 19:55:00.000;4867;A320-251NEO;GYN;VCP;RAO;2026-01-09 20:23:19.199;TSRA;NSW
2026-01-09 19:55:00.000;2389;A320-251NEO;POA;VCP;RAO;2026-01-09 20:23:19.199;TSRA;NSW
2026-01-09 20:00:00.000;4265;ATR72-600;UDI;VCP;RAO;2026-01-09 20:39:20.000;TSRA;NSW
2026-01-09 20:05:00.000;4520;ATR72-600;PPB;VCP;RAO;2026-01-09 20:44:20.000;TSRA;NSW
2026-01-09 20:40:00.000;4591;A320-251NEO;BPS;VCP;RAO;2026-01-09 21:08:19.199;TSRA;NSW
2026-01-09 21:00:00.000;2593;A320-251NEO;MCZ;UDI;RAO;2026-01-09 21:33:00.000;TSRA;NSW
2026-01-09 21:10:00.000;4270;ATR72-600;RAO;VCP;RAO;2026-01-09 21:49:20.000;TSRA;NSW
2026-01-09 21:35:00.000;4195;A320-251NEO;SSA;VCP;RAO;2026-01-09 22:03:19.199;TSRA;NSW
2026-01-14 19:10:00.000;4073;A320-251NEO;MAO;VCP;RAO;2026-01-14 19:38:19.199;TSRA;NSW
2026-01-14 19:15:00.000;2594;A320-251NEO;NAT;UDI;RAO;2026-01-14 19:48:00.000;TSRA;NSW
2026-01-14 19:20:00.000;4503;ATR72-600;PTO;VCP;RAO;2026-01-14 19:59:20.000;TSRA;NSW
2026-01-14 19:45:00.000;9241;A320-253NEO;IGU;VCP;RAO;2026-01-14 20:13:19.199;TSRA;NSW
2026-01-14 19:50:00.000;4992;A320-251NEO;CXJ;VCP;RAO;2026-01-14 20:18:19.199;TSRA;NSW
2026-01-14 19:55:00.000;2389;A320-251NEO;POA;VCP;RAO;2026-01-14 20:23:19.199;TSRA;NSW
2026-01-14 19:50:00.000;4140;ATR72-600;SJP;VCP;RAO;2026-01-14 20:29:20.000;TSRA;NSW
2026-01-14 20:05:00.000;4520;ATR72-600;PPB;VCP;RAO;2026-01-14 20:44:20.000;TSRA;NSW
2026-01-14 20:40:00.000;4591;A320-251NEO;BPS;VCP;RAO;2026-01-14 21:08:19.199;TSRA;NSW
2026-01-17 17:35:00.000;4518;A320-251NEO;MCZ;VCP;RAO;2026-01-17 18:03:19.199;TSRA;NSW
2026-01-17 19:05:00.000;2512;A320-251NEO;BPS;JTC;RAO;2026-01-17 19:27:48.000;TSRA;NSW
2026-01-17 19:25:00.000;2405;A320-253NEO;REC;JTC;RAO;2026-01-17 19:47:48.000;TSRA;NSW
2026-01-17 19:40:00.000;2401;A320-251NEO;NAT;VCP;RAO;2026-01-17 20:08:19.199;TSRA;VCSH
2026-01-17 19:50:00.000;4992;A320-251NEO;CXJ;VCP;RAO;2026-01-17 20:18:19.199;TSRA;VCSH
2026-01-17 19:40:00.000;4650;ATR72-600;LDB;VCP;RAO;2026-01-17 20:19:20.000;TSRA;VCSH
2026-01-17 19:45:00.000;4520;ATR72-600;PPB;VCP;RAO;2026-01-17 20:24:20.000;TSRA;VCSH
2026-01-17 20:00:00.000;9803;A320-251NEO;GYN;VCP;RAO;2026-01-17 20:28:19.199;TSRA;VCSH
2026-01-17 19:50:00.000;4140;ATR72-600;SJP;VCP;RAO;2026-01-17 20:29:20.000;TSRA;VCSH
2026-01-17 20:05:00.000;2409;A320-251NEO;BPS;VCP;RAO;2026-01-17 20:33:19.199;TSRA;VCSH
2026-01-17 20:55:00.000;4270;ATR72-600;RAO;VCP;RAO;2026-01-17 21:34:20.000;TSRA;NSW
2026-01-17 21:10:00.000;2568;A320-251NEO;FOR;UDI;RAO;2026-01-17 21:43:00.000;TSRA;NSW
2026-01-17 21:10:00.000;2594;A320-253NEO;NAT;UDI;RAO;2026-01-17 21:43:00.000;TSRA;NSW
2026-01-17 23:00:00.000;2501;A320-251NEO;MCZ;VCP;RAO;2026-01-17 23:28:19.199;TSRA;NSW
2026-01-17 23:20:00.000;2551;A320-251NEO;SSA;VCP;RAO;2026-01-17 23:48:19.199;TSRA;NSW
2026-01-17 23:20:00.000;2705;A320-251NEO;BEL;VCP;RAO;2026-01-17 23:48:19.199;TSRA;NSW
2026-01-18 17:35:00.000;4518;A320-253NEO;MCZ;VCP;RAO;2026-01-18 18:03:19.199;TSRA;NSW
2026-01-18 19:30:00.000;2401;A320-251NEO;NAT;VCP;RAO;2026-01-18 19:58:19.199;TSRA;NSW
2026-01-18 19:20:00.000;4503;ATR72-600;PTO;VCP;RAO;2026-01-18 19:59:20.000;TSRA;NSW
2026-01-18 19:20:00.000;2710;ATR72-600;JOI;VCP;RAO;2026-01-18 19:59:20.000;TSRA;NSW
2026-01-18 19:40:00.000;4669;A320-251NEO;FOR;VCP;RAO;2026-01-18 20:08:19.199;TSRA;NSW
2026-01-18 19:50:00.000;4992;A320-251NEO;CXJ;VCP;RAO;2026-01-18 20:18:19.199;TSRA;NSW
2026-01-18 19:45:00.000;4520;ATR72-600;PPB;VCP;RAO;2026-01-18 20:24:20.000;TSRA;NSW
